Data,Categoria,Origem,Especie,Rubrica,Alinea,Subalinea,Plano Conta,Tipo,Valor Previsto,_previsao,Valor Atualizado,_atualizado,Valor Realizado,_realizado
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 66,61",66.61
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 212,37",212.37
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11210000000 - Taxas pelo Exercicio do Poder de Policia,"11210100000 - Taxas de Inspecao, Controle e Fiscalizacao","11210101000 - Taxas de Inspecao, Controle e Fiscalizacao - Principal",11210101006 - Taxas de Sevicos Cadastrais,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 198,16",198.16
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11220000000 - Taxas pela Prestacao de Servicos,11220100000 - Taxas pela Prestacao de Servicos em Geral,11220104000 - Taxas pela Prestacao de Servicos em Geral - Multas e Juros de Mora da Divida Ativa,11220104009 - Taxas Diversas DA Mult/Juros,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 339,30",339.3
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 27,38",27.38
24/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11220000000 - Taxas pela Prestacao de Servicos,11220100000 - Taxas pela Prestacao de Servicos em Geral,11220101000 - Taxas pela Prestacao de Servicos em Geral - Principal,11220101001 - Taxas de Cemiterio,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 258,67",258.67
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11220000000 - Taxas pela Prestacao de Servicos,11220100000 - Taxas pela Prestacao de Servicos em Geral,11220101000 - Taxas pela Prestacao de Servicos em Geral - Principal,11220101009 - Taxas Diversas,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 77,00",77.0
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 544,97",544.97
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125300000 - Impostos sobre Transmissao Inter Vivos de Bens Imoveis e de Direitos Reais sobre Imoveis,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 2.452,00",2452.0
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 3.535,86",3535.86
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11210000000 - Taxas pelo Exercicio do Poder de Policia,"11210100000 - Taxas de Inspecao, Controle e Fiscalizacao","11210101000 - Taxas de Inspecao, Controle e Fiscalizacao - Principal",11210101001 - Taxa Lic Func Estab Com Ind e Prest Serv,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 466,30",466.3
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 2.977,56",2977.56
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125300000 - Impostos sobre Transmissao Inter Vivos de Bens Imoveis e de Direitos Reais sobre Imoveis,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 448,00",448.0
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,11145111000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 2.067,76",2067.76
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 45,33",45.33
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 8,20",8.2
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11220000000 - Taxas pela Prestacao de Servicos,11220100000 - Taxas pela Prestacao de Servicos em Geral,11220101000 - Taxas pela Prestacao de Servicos em Geral - Principal,11220101007 - Outras Taxas pela Prestacao de Servicos,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 81,60",81.6
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 19,34",19.34
25/03/2026,10000000000 - Receitas Correntes,19000000000 - Outras Receitas Correntes,"19200000000 - Indenizacoes, Restituicoes e Ressarcimentos",19220000000 - Restituicoes,19229900000 - Outras Restituicoes,19229901000 - Outras Restituicoes - Principal,19229901001 - Outras Restituicoes - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 229,24",229.24
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 45,04",45.04
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 28,83",28.83
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 24,10",24.1
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125300000 - Impostos sobre Transmissao Inter Vivos de Bens Imoveis e de Direitos Reais sobre Imoveis,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,11125301000 - Impost.sobre Transm.Int.Vivos de Bens Imoveis e de Direit.Reais sobre Imoveis-Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 700,00",700.0
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 28,68",28.68
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 18,36",18.36
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11130000000 - Impostos sobre a Renda e Proventos de Qualquer Natureza,11130300000 - Imposto sobre a Renda - Retido na Fonte,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 4,34",4.34
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11220000000 - Taxas pela Prestacao de Servicos,11220100000 - Taxas pela Prestacao de Servicos em Geral,11220103000 - Taxas pela Prestacao de Servicos em Geral - Divida Ativa,11220103009 - Taxas diversas Div. Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 1.172,25",1172.25
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11130000000 - Impostos sobre a Renda e Proventos de Qualquer Natureza,11130300000 - Imposto sobre a Renda - Retido na Fonte,11130311000 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal,11130311000 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 64.092,73",64092.73
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11130000000 - Impostos sobre a Renda e Proventos de Qualquer Natureza,11130300000 - Imposto sobre a Renda - Retido na Fonte,11130311000 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal,11130311000 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 58.584,73",58584.73
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11130000000 - Impostos sobre a Renda e Proventos de Qualquer Natureza,11130300000 - Imposto sobre a Renda - Retido na Fonte,11130311000 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal,11130311000 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 27.539,79",27539.79
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 37,66",37.66
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11130000000 - Impostos sobre a Renda e Proventos de Qualquer Natureza,11130300000 - Imposto sobre a Renda - Retido na Fonte,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 1,17",1.17
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,11145114000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 67,69",67.69
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11130000000 - Impostos sobre a Renda e Proventos de Qualquer Natureza,11130300000 - Imposto sobre a Renda - Retido na Fonte,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,11130341000 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 1,84",1.84
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,11125003000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 70,84",70.84
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,11145113000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 88,87",88.87
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11120000000 - Impostos sobre o Patrimonio,11125000000 - Imposto sobre a Propriedade Predial e Territorial Urbana,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,11125004000 - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros de Mora da Divida Ativa,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 106,28",106.28
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11210000000 - Taxas pelo Exercicio do Poder de Policia,"11210100000 - Taxas de Inspecao, Controle e Fiscalizacao","11210101000 - Taxas de Inspecao, Controle e Fiscalizacao - Principal",11210101006 - Taxas de Sevicos Cadastrais,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 174,85",174.85
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11200000000 - Taxas,11220000000 - Taxas pela Prestacao de Servicos,11220100000 - Taxas pela Prestacao de Servicos em Geral,11220104000 - Taxas pela Prestacao de Servicos em Geral - Multas e Juros de Mora da Divida Ativa,11220104009 - Taxas Diversas DA Mult/Juros,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 435,98",435.98
25/03/2026,10000000000 - Receitas Correntes,"11000000000 - Impostos, Taxas e Contribuicoes de Melhoria",11100000000 - Impostos,11140000000 - Impostos sobre a Producao e Circulacao de Mercadorias e Servicos,11145100000 - Impostos sobre Servicos,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,11145112000 - Imposto sobre Servicos de Qualquer Natureza - ISSQN - Multas e Juros de Mora,Orcamentaria,"R$ 0,00",0.0,"R$ 0,00",0.0,"R$ 5,24",5.24
